"Smokers","Adults.with.Obesity","Physically.Inactive","With.Access.to.Exercise.Opportunities","Excessive.Drinking","Uninsured","Unemployed","Children.in.Poverty","Life.Expectancy","Premature.age.adjusted.mortality","Age.Adjusted.Death.Rate","Child.Mortality.Rate","Infant.Mortality.Rate","Frequent.Physical.Distress","Frequent.Mental.Distress","Adults.with.Diabetes","HIV.Prevalence.Rate","Food.Insecure","Limited.Access.to.Healthy.Foods","Insufficient.Sleep","Uninsured.adults","Median.Household.Income","Suicide.Rate..Age.Adjusted.","Average.Traffic.Volume.per.Meter.of.Major.Roadways","Population","less.than.18.years.of.age","pp.65.and.over","mean","sd","median","days","agg","location"
13,30,24,72,20,8,3.2,6,81.2,169,287,38.4282616608293,4.56676124823146,8,9,13,117.798337661311,9,2,26,9,64677.0429729107,14,118.521661417106,15619,24.2,18.1,8.207303405,5.122846873,7.1,3792.86431740351,26384.5838644348,"South Dakota Union"
21,33,25,68,15,10,3.2,14,77,2049,383.720031263417,52,5,13,14,13,115,11,12,33,12,57939,17,95,131349,20.2,20.2,7.158382954,3.750371102,6.625,4399,31489.72662,"Tennessee Blount"
18,30,23,78.4541421427252,16,14,2.6,18.9348044426437,77,2403.43898897232,405.35877538352,56.1908368761396,7,12,13,10,238.86358218954,15,7,32.7962303564063,16.4009154834587,52332.8026156944,14,174.864411725567,181189.542720405,20.8,12.2,9.670807498,4.149060662,9.11875,5402.38074345717,49971.2460514652,"Tennessee Davidson"
23,40,34,62,14,10,4.6,26,73.2,800,512.064861282368,69,10,14,15,17,109,15,14,36,12,44302,15,51,37320,23.9,17.6,7.281677054,3.435417732,6.9,2435,17730.88363,"Tennessee Dyer"
19,29,26,78.2395056545128,17,11,3.4,18,77.4,2617.08510023053,407.12276152701,63,7,12,14,13,230.155947373394,14,14,37,13,57196,14,149.463526969376,181692.0043185,20.8,17.6,9.340423511,4.633559792,8.6,6000,56042.54107,"Tennessee Hamilton"
20,31,21,84,17,10,2.9,15,76.4,6816,435,53,6,12,14,11,227,13,11,34,12,55874,16,291,227088.098378065,21,15.8,9.188865151,4.835661419,8.6,7165,65838.2188,"Tennessee Knox"
23,33,37,56,14,13,4,25,73.7,843,543,83,8,14,15,15,97,13,3,37,17,43651,21,47,43734,25,17.8,7.182172102,3.459783827,6.6125,2556,18357.63189,"Tennessee Lawrence"
19,29,29,52,13,13,3.4,16,77,929,422,64,6,12,13,17,118,10,11,33,15,58186,15,80,53054,19.4,26.4,6.760776774,3.851155935,6.3,3697,24994.59173,"Tennessee Loudon"
20.1607911259469,33.5284589007771,30,77,13,10,3.8,23.7369213875255,75.6,1623,477.503903031603,64.7363417014439,9,14,15,14,210.530900410942,18,11,37,12,46651,15,115,97605,22.4,17,7.149433616,3.51716223,6.583333,2913,20826.30012,"Tennessee Madison"
21,33,28.4520838757848,60,15,11,3.2,15,76.1,1427,397.086271329622,57,6,12,14,11,182,12,7,36,13,57337,16,86,94340,23.4,15.9,6.920296175,3.242731865,6.5,2372,16414.94253,"Tennessee Maury"
20.6103377762143,34,30.3782242162213,50,13,12,4.1,22,74.3,1059,455.018399713711,62.2994365974107,6,14,14,11,96,13,5,36,15,46029,21,64,53285,21.2,19.6,7.742017559,4.136109341,7.5,2281,17659.54205,"Tennessee McMinn"
22,34,26,65,17,9,3.8,17,75.8,2361,414.528349509548,57.0514902495205,7,13,14,11,181,14,12,41,11,56102,21,123,205950,26.7,9.2,8.150697483,3.815985503,7.5,3618,29489.22349,"Tennessee Montgomery"
24,28,27,47,15,12,3.6,19,76,1157,446,56,6,14,15,11,153,14,9,33,15,45512,21,95,78843,20.9,16.7,7.155541702,3.438134091,6.7,2512,17974.72076,"Tennessee Putnam"
20,34,24,65,13,11,4.1,22,75,1147,434.224650612043,40,6,13,14,16,87,12,9,35,13,54440,27,78,53140,18.8,22.8,11.0359428,5.035938771,10.5,2789.9955749944,27189.4558430908,"Tennessee Roane"
20,36,25,87,13,12,4.2,33,75.7,2388.70798580758,451.296590117585,68.9737803742429,10,14,14,12,342.520023864382,20,11,38,15,47924,10,206.704914064422,159788.973850195,24.9,13.6,9.444539984,4.363432353,8.7,4726.77026947354,46123.7514805526,"Tennessee Shelby"
22,34,30,78,13,10,3.7,25,75.9,2930,442.916435115682,50,6,14,15,15,108,12,13,35,13,46024,18,148,157668,19.3,21.9,7.415986617,3.47112584,7.1,2496,18510.3026,"Tennessee Sullivan"
18,31,32,65,17,10,2.8,12,77.8,2412,369,43,5,12,13,8,137,10,7,33,12,59073.1244627805,18,133,187149,23.5,15.9,7.426120369,3.67674716,7,3191,23696.7501,"Tennessee Sumner"
15,35,23,78,20,13,4.1,19,78.4,3599,371,69,7,11,12,11,248,19,13,36,17,54292,18,230,175534.70835493,27.7,10.8,8.203788147,3.632428638,7.583333,645,5291.443355,"Texas Bell"
15,29,23,86,20,17,3.3,24,78.9,2371.4163187106,350,54,6,12,13,9,191.707290996197,11,11,34,21,54210,12,205.615444765063,191056.193873434,25.6,12.1,8.960538324,4.853427419,7.9,4716.58691406819,38308.3356738673,"Texas Bexar"
17,47,39,41,18,16,4.9,26,75.6,1553,478,80,8,12,13,15,379,22,9,36,20,47339,19,162,94324,23.7,16.5,9.225613238,4.3643533,8.7,3299,30435.29807,"Texas Bowie"
14,26,27,58,17,20,3.4,21,80.9,136,373,57.0754060153786,6.29486892783184,12,13,12,256.532673805038,12,13,30,23,45670,31,78,9267,18.8,23.1,6.025157165,3.434047794,5.375,7526,45345.33282,"Texas Brewster"
13,31,25,66,15,15.1991038262533,6.2,25.4094807361051,80.9,1850.61353779277,321,40,5,17,14,11,163.524336985488,11,14,34,19.4894570072967,38106,8,149.484446450826,171651.064890482,30.3,13.5,9.617781697,5.234903041,8.2,11342.9224408279,93516.284704603,"Texas Cameron"
19,35,25,65.5706021769058,14,11.8919170734216,3.2,33,81,30,368,65.31697185206,7.40419313241144,17,16,15,141.801752360132,11,5,33,14.4382636586077,42164,19.3534163044586,96,2204,22.7,21.5,5.144296578,4.313591886,4.4,1052,5411.8,"Texas Culberson"
15,30,24,79.3501455243077,18,12.4926363004037,3.7,21,78.9,2292.2846307071,344,56,6,12,12,8,196.634402494871,17,7,33,15.5536900541616,56758.8239053213,11,213.565762322355,196739.70995466,26.1,10.7,9.700863767,4.668176455,8.995833,5505.93727705994,48343.2402254341,"Texas Dallas"
13,25,20,82.1760747922686,22,13,3.2,8,81.8,1339.93890699508,231,34,4,10,11,9,184,14,4,29,15,70309.7619783574,11,134.898913228937,151694.380708087,24.7,10.2,8.193319863,3.961531913,7.5,6619,54231.58418,"Texas Denton"
14,32,30,71,20,11.1785190625088,2.7,18,75.3,2083,354.978983455213,52.1955472962868,6,11,12,8,188,10,6,31,13.7200838902359,61966.7520027861,16,241,162124,23.1840275378873,9.7,7.962769361,4.057063221,7.2,5959.21782172319,48872.4321974127,"Texas Ector"
14,29,21,82,17,23,4.2,29,80.5,7606,314,40,4,14,13,10,308,10,10,36,29,43948,10,462,370438.186179491,27.1,12.3,9.393531984,6.031414031,8.1,28305,166183.953223516,"Texas El Paso"
13,38,27,66,17,18,3.3,14,78.3,1921,339,54,6,10,11,13,198,14,6,34,22,76792,12,119,179436,26.7,12.8,8.610879462,4.044334514,7.858333,12071,103941.926,"Texas Ellis"
13,22,23,58,18,9.66832720898365,2.8,19,79.5,334,323,53,6.12998923453074,11,12,16,103,13,8,30,11.2950273639161,55776,9,40,25349,20.2,25.4,7.586836388,4.060644589,6.6354165,6452,48950.26838,"Texas Fayette"
19,34,28,84,21,15,4.6,17,77.7,2527.96834438077,389,47,5,11,13,12,185.777812594711,17,8,35,19,55181.125548685,16,230,194302.972335254,24.2,14.4,6.978334983,3.887803604,6.166667,7305,50976.73705,"Texas Galveston"
14,28,23,91,20,22,4.4,25,79.6,2252.46831004643,329,54,6,11,12,10,228.558251548619,16,6,34,27,58385.2149446822,10,191.984993522486,185173.071902114,26.6,10.5,9.81195449,4.59454005,9,6062.03092600448,52140.6169057218,"Texas Harris"
16,44,31,63,18,17,4.4,23,76.3,1050,430.458270846638,50,7,12,13,15,170,20,4,34,21,50131,18,90,66726,25.3,16.9,8.675255362,4.902345827,7.9,3908.55425540023,35377.2929829499,"Texas Harrison"
15,34,22,59,16,15.8036669736283,6.6,23.9914193254879,82.1,1136.41728611962,291,41,5,16,15,11,198,11,11.6940056630099,33,20.2310135409411,38785,7,249,103698.784683428,27.4407632589173,11.1,10.27504411,5.618601228,8.791667,7767,61774.5633718778,"Texas Hidalgo"
14,27,24,48,15,11.7316248268434,3,15.4704381355263,89.7,21,169,45.3019245435207,5.35288142093373,12,13,8,68.5130207121155,10,5,30,13.7686891979596,51343,15.7910860905341,2,2252,20.8528478640589,21.1161445060054,4.493357706,2.206216813,3.891667,513,2305.092503,"Texas Jeff Davis"
17,35,27.8297344387318,65,17,11.2143425088597,6.3,23.9669678357217,75.9,2406.51880771127,434.716253441362,60.1385698214144,9,12,13,14,263.023838690025,14.2794152276719,8,35,13.7739098200784,48121,14,110.916505094971,255001,24,14.4,8.92837212,4.374712109,8.1,5680.08439892643,51844.5838468375,"Texas Jefferson"
15,36,28,59,21,17,3.5,15,76.9,1528,394,42,6,10,12,10,202,15,4,32,20,62758.014405926,17,84,128622,27.7,11.9,8.163451104,3.961554657,7.4645835,7096,57927.84903,"Texas Kaufman"
15,34,21,51,18,10.4393422088441,5,19.1708072435065,75.4,425,379.069480392926,39,7.25759760577566,14,13,6,109,13,4.88487646313345,33,12.8576556750063,42605,8,66,31129,24.2,12.9,9.276438319,5.316983481,7.991667,6296,58404.45566,"Texas Kleberg"
15,35,27,90,19,16,3.1,20,76.6,3776,434,52,5,12,13,8,177,16,8,34,19,50377,16,481,307412,23.8,12.4,7.22652906,4.504253035,6.345833,5575,40287.89951,"Texas Lubbock"
17,38,30,80,15,27,8.1,35,78.5,566,349,57,5,16,15,17,172,10,22,33,35,35594,6,178,58485,31.2,11.8,8.412850975,4.798902024,7.325,6767,56929.76255,"Texas Maverick"
16,33,24,66,19,18,3.6,23,78.1,3035,389,55,7,12,13,10,208,18,20,32,22,48858,13,241.599254096048,254607,24.7,14.4,7.236464696,3.875672221,6.483333,5791,41906.36705,"Texas McLennan"
15,26,22,83.0184321649848,20,7.7559372802194,3.8,13,79.7,1768.77799973331,305,44,5,10,11,9,172,14,6,32,9.26603454437028,69093.6324580154,16,208,174404.827126459,26.4,13.1,9.275741976,4.419374666,8.5,6490,60199.56542,"Texas Montgomery"
16,30,25,53,17,13.8347564438869,3.7,23.0976877803726,75.7,794,448.173154683612,58,7,13,13,10,209.988620375671,17,11,33,17.0878277357215,46259,22,103,49565,26.5,17,8.416684056,4.231912465,7.7,7115,59884.70706,"Texas Navarro"
14,33,25,78.2154791389318,20,9.82463300287159,4.7,23,78.4,2292.37245149465,382.871196444637,48,5,12,12,13,206,12,10,33,12.2869073033064,53034,13,182.221802846219,172940.349163458,24.6,14.4,8.821416019,4.858175741,7.6,4412.60154873259,35465.9214328167,"Texas Nueces"
16,36.6397835079931,29.3949525853589,64,18,15,5.7,20,74,1599,442.215335890289,63.6819834917809,9,11,13,15,182,19,9,33,18,56556,18,154,83572,24.8,16.1,8.685279618,4.203793591,7.870833,7104,61700.22641,"Texas Orange"
18,37,28,71,17,24,2.9,28,74.3,1872,520,69,8,14,13,11,274,17,10,34,29,41912,22,360,119648,27.5,12.5,6.000119518,3.287343287,5.3354165,7274,43644.86937,"Texas Potter"
14,30,25,75.211474773619,19,18,3.5,17,79.1,2315.86652240294,326,51,7,11,12,10,211.345850433031,16,8,35,22,60953.7848150447,13,177.707867623815,193556.891517478,26.3,11.3,9.068491727,4.203302201,8.3,6400.31580251129,54545.2429865859,"Texas Tarrant"
12,22,17,93,25,15,2.8,15,81.8,1340.509829109,242,38,4,9,11,7,98.7831737024428,15,7,29,17,65755.7900304367,12,184.764380939155,155409.284815122,21.7,9.9,8.353089124,4.399846768,7.4,6546.78013570252,47550.9194996875,"Texas Travis"
18,38,29,88,16,14.4532336867719,3.8,19.9935985160719,80.3,2182,314,45,5,17,15,7,215,9,13,36,18.5683611230918,44919,5,179.937554527238,275910,32.9,9.5,10.3822163,5.536570367,8.9875,6525,56178.1265472092,"Texas Webb"
18,35,31,69,18,18,3.4,22,75.5,2018,451.748932392898,68,8,13,13,14,122,19,13,37,21,47477,22,259,132064,22.5,14.7,7.159046186,3.557322315,6.5,2838,20317.37308,"Texas Wichita"
10,32,23,76,11,9,3,9,78.7,518,331,48,5,10,12,9,47,12,7,29,10,62689,25,67,54950,31.7,12.9,7.424042467,7.51244964,5.2,8752,64975.21967,"Utah Box Elder"
9,26,15,86,12,10,2.7,12,81.4,704,238,42,4,10,12,6,43,14,10,28,12,61701.4316320694,16,57,127068,30.3,9.5,9.236544856,9.818342331,6.3,7992.289014864,60455.7120439274,"Utah Cache"
9,26,18,94,11,7,2.9,6,80.6,2257,245,41,5,10,11,8,69,11,6,29,8,65428.8056638091,18,206,135893.931709778,32.1,10,7.519529927,6.66847561,5.682639,5528,41567.96144,"Utah Davis"
11,30,22,54,11,16,4.6,14,77,226,412,36,5.08519197908824,11,12,9,46,15,7,31,18,60767,44,34,19964,33.7,12.1,6.511328093,5.707489396,4.7,6077,39569.34082,"Utah Duchesne"
10,24,23,39,10,16,7.8,19,75.9,68,352.98381852451,57.4210736851444,6.0463014729476,11,12,8,115.991125680748,16,13.3028704795822,30,18,51028,23.3476828668012,14,5080,23.3,23.1,2.23868011,1.81244619,1.9,1091,2442.4,"Utah Garfield"
11,26,20,62,12,14,3.6,16,78.7,500,339,61,7,13,14,8,36,17,14,29,17,51393,20,98,52775,29,12.7,4.436321971,2.613952384,4.1,1614,7160.223662,"Utah Iron"
10,25,18,77.6775297665084,16,11,3,10,79.5,1728.49313149598,302,52,6,10,11,7,212,12,3,30,13,64054.1752205545,23,247,184897.563557901,27.1,10.9,7.892981255,7.891885543,5.5,6751.08279662216,54348.7480520921,"Utah Salt Lake"
16,35,23,37,10,17,6.2,24.5671390189974,76.9,200,466.20801441864,64.5109985746537,6.99090500753186,15,16,12,123.191058470414,19,14.7045968626191,34,16.0693006874778,42982,22,14,15449,24.6161364268908,14.2,2.481784729,1.968780118,2.1,1087,2697.7,"Utah San Juan"
10,34,24,73.4762817238981,13,8,3.5,7,78.6,617,347,50,4,10,12,11,55,11,10,34,10,60836.4201656768,24.6449868591857,53,69907,29.6893244696811,9.2,6.933638693,5.974625042,5.5,8222.28159883666,58935.6083110887,"Utah Tooele"
13,35,24,62,13,16,4.7,14,76.9,377,390,60,5,12,13,10,48,14,7,31,18,63631,32,26,35438,33.2,10.9,6.191291371,4.80730972,5,11170,69156.72462,"Utah Uintah"
13.3485490500201,25,16,85,18.4758078277855,8,2.8,8,80.6,3333,253,47,5,10,11,6,40,13,7,29,10,75296,17,189,215826.127364052,33.4,7.7,7.705205335,8.392682427,5.504167,22461,173066.617,"Utah Utah"
9,24,19,81,10,14,3.4,12,81.8,1530,272,46,5,11,12,8,69,14,9,30,16,57069,26,92,171700,26.1,21.5,4.530651398,2.817988335,4,3447.68169106459,37767.51005,"Utah Washington"
9,22,18,44,11,15,6,17,79.4,39,343,49.684408608244,5.43939527932659,10,11,9,115.853185588072,15,14,25,16,47175,23.5882162454528,12,2690,24.4,21.8,2.461176471,2.023548968,2,1105,2719.6,"Utah Wayne"
11,31,20,86,13,10,3.5,11,78.3,2496,342,50,6,12,12,8,80,12,6,31,12,62580.086078552,27,137,256359,28.3,11.7,9.434682852,8.29258441,7.5,6342.58568733102,52870.6811490293,"Utah Weber"
15,30,20,100,18,6,3.1,17,77.6,530,371,36,5.04371705648679,10,13,9,154,12,4,30,7,52510,20,78,35631,19,22.9,6.065435849,3.769887501,5.24375,7870,47734.98013,"Vermont Bennington"
11,21,14,84.4571750013224,22,5,2.1,8,81.6,1377,253,37,5,9,11,6,148,12,3,27,6,67392.1447811051,13,171.271549947544,164572,17.7,15,5.224596009,3.86965189,4.4,6656.45321641595,40502.7376610111,"Vermont Chittenden"
15,31,21,85,18,6,3.1,14,77.6,885,367,40,5.06016628741,10,12,11,104,12,5,31,7,51723,21,114,58672,17.8,22.1,8.929365932,6.412223625,7.166667,4759.95217957695,30949.409294861,"Vermont Rutland"
15,24,18,70,19,6,2.9,16,78.5,601,346,38,4.99558750186751,10,13,8,175,13,5,27,7,54441,18.1654848831929,93,42756,17.9,23.370013214293,3.324593968,2.543383986,2.6,862,2865.8,"Vermont Windham"
14,21,18,77,21,10,2.7,10,83,846,219,21,3,10,11,7,156,9,4,31,12,62193.8925857838,11,174,108718,19.8,18.6,7.233003732,3.623702393,6.65625,6440,46580.54403,"Virginia Albemarle"
12,20,13,83.2266418520088,22,8,2,7,85.2,1077,161,29,3,9,10,4,102.519477389396,7,0,34,9,74256.361902902,8,169.433108956474,237521,18.1,10.6,8.72828125,4.744785917,7.7,1920,16758.3,"Virginia Arlington"
15,32,24,75,18,9,2.9,10,79.4,3655,303,43,6,10,11,10,209,9,7,38,11,61780.0232079205,14,239,182150.879210314,23.8,14.9,8.054733492,3.94049028,7.3,1257,10124.8,"Virginia Chesterfield"
9,22,16,100,17,9,2.4,7,85.3,2382.65678765395,167,33,4,8,9,6,232,5,2,32,11,74883.1683583644,9,239.970662599862,264751.677391061,23.4,13.5,7.862296388,4.047666722,7.1,9031.25514531812,70078.1142250305,"Virginia Fairfax"
14,31,23,81,20,10,2.6,10,79.8,966,311,45,6,9,11,12,113,6,4,33,13,61011.2515121864,19,150,88355,23.1,17.3,8.290483235,4.400819889,7.4,7608,63073.99645,"Virginia Frederick"
15,32,23,73.8372871989779,17,10,3,13,79.2,2009.74903429331,318,53,7,10,11,10,142.028054258102,12,4,33,12,59790.9516260475,12,102.734359425642,174103.055720593,22.6,15.5,7.844305507,3.76743552,7.1,4799.52991252386,42751.1435100451,"Virginia Henrico"
11,22,17,78.9268267418592,18,7,2.5,4,84.2,1887,173,27,4,8,9,6,107,3,1,33,8,72987.9106202616,12,173,157856.054552196,24.6901763415065,9.3,8.240343348,4.399420442,7.4,1165,9600,"Virginia Loudoun"
16,32.248061663517,25,52,16,13,2.4,16,78,190,365,50.5664764190571,6.31560367206436,11,13,12,98,9,1,36,15,51549.5757393171,16.8707999795669,32,13295,20.4,22.3,5.627881272,3.43490558,5,6515,36665.64649,"Virginia Madison"
18,36,30,32,17,13,4.2,19,76.8,405,393.89872917983,58,6.99249015303171,12,13,13.0439973267574,69,12,1,32,15,49073,17.2822644308803,29,23933,19.9,21.4,8.441285714,4.52665557,7.5,700,5908.9,"Virginia Page"
20,31,23,91,22,14,3.5,35,77.4,3122,440,97,10,13,14,12,536,20,8,39,16,48747,10,821,228783,17.5,13.2,8.67114577,3.980841262,8.0125,3681,31918.48758,"Virginia Richmond City"
15,30,25,82,18,8,2.7,8,79,1246,340,42,7,9,11,12,117,8,3,34,10,56340.0156921473,17,136,94073,19.8,21.4,7.061347175,3.378422313,6.5,5623,39705.95516,"Virginia Roanoke"
20,35,29,92,17,13,3.2,32,74,1891,451.49746792207,69,8,13,14,12,287.131668574449,16,8,38,16,42715,20,117.880101756834,99920,22.6,16.5,9.162387263,4.418673754,8.5,2491,22823.50667,"Virginia Roanoke City"
16,27,26,56,16,12,3,17,80.3,290,304,54.0036950521861,6.16851681465746,11,13,13,51,10,5,34,14,53413,17,42,22752,17.5,26,6.76880651,3.526532121,6.3,1106,7486.3,"Virginia Rockbridge"
15,28,29,72,18,15,2.6,9,80.7,836,279,52,6,10,12,10,84,8,6,34,17,56624.3174293164,16,77,81244,21.9,19,8.268072787,4.53414635,7.4,1209,9996.1,"Virginia Rockingham"
14,37,24,62,16,13,5.4,20,80.1,176,323,43,4.85292587185888,14,14,10,106,8,7,30,18,52012,16.6484999332605,26,19759,35.4,11.1,5.126226199,6.640451177,3.8,7140,36601.25506,"Washington Adams"
14,32,22,70.5000268621041,17,7,4.4,21,79.5,317,348,50.2862986595319,5.74607836139478,12,14,13,95,13,6,28,8,49776,23,83,22610,20.3,23.3,8.519353674,9.347004458,6.404167,6953,59235.06609,"Washington Asotin"
13,31,17,77,18,8,5.2,14,80.3,1896,288,42,5,11,13,9,65,11,4,31,10,58985.856101249,17,212,201877,26.7,14.9,6.555835807,6.386598692,5,7036,46126.86074,"Washington Benton"
13,27,18,85,19,9,4.5,15,81.1,755,259,37,4,12,13,7,85,10,6,28,12,57243,13,186,77036,23.4,19.1,7.919070739,13.62333904,5,15954,126340.8546,"Washington Chelan"
14,29,20,77,16,9,6.4,21,79.4,1127,334,46,6,12,13,12,106,15,9,29,11,57183,20.1420570316596,89,76737,17,23.8648927726398,4.358513661,5.343451121,3.2,4611.56700897199,26681.338412184,"Washington Clallam"
14,31,17,78.753291604404,19,7,4.8,11,80.3,871.622430491598,273,36,4,10,12,10,170,12,5,31,9,59397.5772382697,17,133.667532024533,84222.1718795566,23.9,15.5,6.674020176,6.343020515,4.8,6091.3883665918,40555.2616606068,"Washington Clark"
14,35,27,39,16,6,5.6,19,77.7,76,332.480544205066,56.9450936840255,6.04496804114016,13,14,11,128.198477221282,13,11,28,8,53700,22.0449434479269,70,4059,18.8,24.654363349889,5.420733727,5.227225324,4.120833,7003,37961.39829,"Washington Columbia"
18,35,23,74,18,7,5.9,18,76.9,1683,374.553798457138,56,7,12,14,11,139,14,9,31,8,51283.0129241616,20,232,108987,23,18.9,5.627735022,4.272432723,4.4145835,7238,40733.54609,"Washington Cowlitz"
14,33,21,61,18,12,6.1,17,81.4,621,259,33,4,12,13,10,103,7,8,31,17,53571.2060221756,11,80.5820447535073,94347,29.9015335646357,9.2,5.900338121,6.132423315,4.5,6988,41231.56279,"Washington Franklin"
13,33,27,46,16,4,5.8,18,80.7,31,307,54.8244982867066,5.92193363167832,12,13,13,122.190327100721,13,38,27,5,50185,22.5376243743322,83,2247,21.3,25.4,5.841464628,7.875968896,4.01875,1880,10981.9535,"Washington Garfield"
16,34,24,79,17,13,6.2,17,79,1017,341,50,4,13,13,11,53,9,10,34,17,53688,12,93,97331,29.4,13.7,6.331710049,7.437573881,4.6520835,9126,57783.1859,"Washington Grant"
15,36,24,82,18,9,6.7,24,76.8,1306,375.666676481045,55,5,13,14,13,128,14,12,32,11,48763,22,172,73901,20.4,21.6,4.727500438,3.528046551,3.879167,3987.57859222834,66870.4937,"Washington Grays Harbor"
12,24,11,85,17,8,5.8,22,81,444,283,64,5.05497314005474,10,12,8,114,13,8,24,9,55893,32,47,31729,19.3186387671564,23.2708531196339,5.420039096,4.111878812,4.520833,7117,38574.41824,"Washington Jefferson"
9,22,13,85.2935514478329,20,6,3.5,11,82.4,1392.15749227008,233,34,4,9,11,7,122.742322683914,12,3,29,8,72397.6002307344,12,222.328565186877,166258.757913239,20.3,13.2,6.803385749,5.761432921,5.6,7815.89503266389,50896.3388828899,"Washington King"
12,31,16,85,19,5,4.6,12,80.2,2912,286,42,5,11,12,8,133,12,7,27,6,62799.3824555595,16,200,269805,20.5,17.8,5.137847076,4.682084617,4,7114,36550.6441,"Washington Kitsap"
14,27,21,79,22,8,5.3,13,81.5,412,265,51,4.84802787236525,11,13,7,74,15,10,27,10,55624,20,86,47364,17.1,16,6.794083738,9.485434693,4.2,6430.95442810443,41634.8955137304,"Washington Kittitas"
14,29,20,74,17,10,5.7,18,80.7,325,334,52.4665775090505,5.82800566985714,13,14,11,71,13,13,31,12,56503,16,36,22107,19.4,23.9,5.646079986,5.227855469,4.2,3239,18287.65307,"Washington Klickitat"
16,35,24,54,15,9,6.3,17,77.7,1227,362.393953681222,48.2895027121766,7,13,13,10,80,14,8,32,11,57019,20,157,79604,21.4,21,5.556226958,4.750896249,4.6,4505.19310385155,46155.57734,"Washington Lewis"
16,36,23,63,18,9,6.3,23,78.9,958,344,43,5,12,13,12,148,13,3,33,11,58239,22,84,65507,19.4,22.8,6.416609491,4.685252284,5.2,7294,46802.74963,"Washington Mason"
17,33,23,67,15,15,6.4,26,78.7,623,360,34,5.78934628377396,14,14,11,73,14,9,30,19,48345,21,53,42132,23.2,21.6,9.059635122,4.7860440734718,6,5038.33363172914,34175.1832163668,"Washington Okanogan"
15,40,25,59,18,8,7.2,23,77.2,227,377,56.1425659780448,5.96961172802133,13,13,14,88,14,14,32,10,49750,23,53,13602,19.4,26,4.251351994,5.849516566,3.1,989,4204.587122,"Washington Pend Oreille"
15,31,19,83,19,7,5.2,11,78.8,1509.60809512534,338,46,5,12,13,10,196,13,8,36,9,56665.6206118091,19,365,120074.571565727,23.5,13.8,7.045269498,6.641229627,5.3,5872.69207215224,46842.3474060968,"Washington Pierce"
12,18,14,86,18,9,3.9,13,85.5,164,186,32.7608658085689,4.0650116771902,11,12,6,142,11,0,24,10,61592.5283710732,15,0,17128,13,34.1,4.001342262,1.294680447,3.8,229,916.307378,"Washington San Juan"
13,29,17,81,18,9,5.2,12,79.9,1427,292,37,4,11,12,10,91,11,7,29,11,55515.2868461744,17,207,128206,21.8,20.7,4.867306796,3.870837816,4.11875,5316.77413755803,56947.48952,"Washington Skagit"
13,29,18,82.2363249229461,19,6,3.8,9,80.4,1476.36447615128,277,39,4,11,11,8,155,10,4,35,8,66915.3557512077,15,152.01361174785,150620.825295066,22.6,13.5,6.754304138,6.777539709,4.75,6419.92007199718,50897.2244858751,"Washington Snohomish"
14,28,18,79.3985113000828,18,6,5.2,15,78.5,1125.03160027599,347,46,5,11,13,9,134,14,4,30,7,56226.5872495821,19,164.318285404167,98668.1730972983,22.2,16.2,8.272143789,9.799080044,6.341667,7316.55282872251,56507.8530297576,"Washington Spokane"
15,31,23,43,15,8,7.1,19,79.5,664,330,54.9380159331573,5.76798119314113,13,14,11,51,14,14,32,10,51183,21,35,45260,21.6,23.3,7.707424188,7.678160849,5.483333,4859.87428985851,30989.2126365734,"Washington Stevens"
13,30,17,75,18,6,4.8,10,80.3,2994,285,39,5,11,12,10,119,12,7,29,7,61552.2334995043,17,198,286419,21.4,17.3,6.354206279,6.21411362,4.5,6896,43818.6065,"Washington Thurston"
13,27,17,83,17,8,4.7,15,79.8,654,310,37,5,12,13,11,110,11,5,27,10,57329,15,180,60922,21,18.1,6.251992377,7.340013668,4.5,6876,42988.69959,"Washington Walla Walla"
14,28,14,85,23,8,4.7,14,81.3,2088,262,37,4,11,13,8,109,13,7,29,9,63885.7267349463,16,169,225685,19.5,17.4,5.192926486,5.190214376,4.2,7935,41205.87167,"Washington Whatcom"
15,28,18,76,21,6,4.3,12,81,312,259,47,5.14896608064421,13,14,7,60,18,8,27,7,45389,15,252,49791,15,10.4,5.025587226,5.854564038,3.791667,4326.51572158708,24713.8715201455,"Washington Whitman"
14,35,23,75,16,13,6.3,21,77.8,2909,381,47,5,14,14,11,124,9,5,32,18,51377,14,240,251446,29.6,13.7,8.916005244,10.56952489,5.9,6941.78545232913,50240.4149073238,"Washington Yakima"
22,37,30,44,14,7,4.1,16,75.4,1837,457,57,7,14,14,13,153,11,8,43,9,59619,20,59,117123,23.2,14.7,9.967795139,5.980092604,8.75,1152,11482.9,"West Virginia Berkeley"
20,36,35,84,13,6,6.1,20,76.5,390,466.896155757486,62.0552839009019,7.42849599924056,14,15,19,35,12,7,36,7,48342,13,71,22203,17.7,23.8,10.50470728,5.446347803,9.6,2528,26555.9,"West Virginia Brooke"
24,33,28,89,12,9,4.7,23,71.4,2066,663,80,9,17,17,15,180,16,4,37,11,39790,19,140,93224,19.7,18.8,9.399715909,4.57649971,8.5,1408,13234.8,"West Virginia Cabell"
22,42,30,90,13,7,5.9,20,74.9,595,496,58.4609916173898,6.9034751311255,15,16,16,27,13,9,40,9,47299,26,56,29094,18.9,23.1,9.640104167,5.307937697,8.5,1152,11105.4,"West Virginia Hancock"
